Chart,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797
Chart,8,source/org/jfree/data/time/Week.java,175
Chart,9,source/org/jfree/data/time/TimeSeries.java,944
Chart,10,source/org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator.java,65
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,275
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,145
Chart,13,source/org/jfree/chart/block/BorderArrangement.java,455
Chart,20,source/org/jfree/chart/plot/ValueMarker.java,95
Chart,24,source/org/jfree/chart/renderer/GrayPaintScale.java,126
Closure,10,src/com/google/javascript/jscomp/NodeUtil.java,1417
Closure,14,src/com/google/javascript/jscomp/ControlFlowAnalysis.java,767
Closure,18,src/com/google/javascript/jscomp/Compiler.java,1288
Closure,38,src/com/google/javascript/jscomp/CodeConsumer.java,245
Closure,51,src/com/google/javascript/jscomp/CodeConsumer.java,241
Closure,52,src/com/google/javascript/jscomp/CodeGenerator.java,745
Closure,57,src/com/google/javascript/jscomp/ClosureCodingConvention.java,197
Closure,62,src/com/google/javascript/jscomp/LightweightMessageFormatter.java,98
Closure,63,src/com/google/javascript/jscomp/LightweightMessageFormatter.java,98
Closure,65,src/com/google/javascript/jscomp/CodeGenerator.java,1015
Closure,67,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java,318
Closure,70,src/com/google/javascript/jscomp/TypedScopeCreator.java,1745
Closure,71,src/com/google/javascript/jscomp/CheckAccessControls.java,416
Closure,73,src/com/google/javascript/jscomp/CodeGenerator.java,1045
Closure,86,src/com/google/javascript/jscomp/NodeUtil.java,2465
Closure,92,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,789
Closure,93,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,789
Closure,104,src/com/google/javascript/rhino/jstype/UnionType.java,291
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,329
Closure,114,src/com/google/javascript/jscomp/NameAnalyzer.java,578
Closure,123,src/com/google/javascript/jscomp/CodeGenerator.java,285
Closure,125,src/com/google/javascript/jscomp/TypeCheck.java,1661
Closure,130,src/com/google/javascript/jscomp/CollapseProperties.java,172
Lang,6,src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,95
Lang,16,src/main/java/org/apache/commons/lang3/math/NumberUtils.java,458
Lang,21,src/main/java/org/apache/commons/lang3/time/DateUtils.java,265
Lang,24,src/main/java/org/apache/commons/lang3/math/NumberUtils.java,1413
Lang,26,src/main/java/org/apache/commons/lang3/time/FastDateFormat.java,820
Lang,29,src/main/java/org/apache/commons/lang3/SystemUtils.java,1672
Lang,33,src/main/java/org/apache/commons/lang3/ClassUtils.java,910
Lang,57,src/java/org/apache/commons/lang/LocaleUtils.java,223
Lang,59,src/java/org/apache/commons/lang/text/StrBuilder.java,884
Lang,61,src/java/org/apache/commons/lang/text/StrBuilder.java,1776
Math,2,src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java,268
Math,5,src/main/java/org/apache/commons/math3/complex/Complex.java,305
Math,11,src/main/java/org/apache/commons/math3/distribution/MultivariateNormalDistribution.java,183
Math,27,src/main/java/org/apache/commons/math3/fraction/Fraction.java,597
Math,30,src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java,173
Math,32,src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java,136
Math,33,src/main/java/org/apache/commons/math3/optimization/linear/SimplexTableau.java,338
Math,34,src/main/java/org/apache/commons/math3/genetics/ListPopulation.java,209
Math,41,src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java,520
Math,57,src/main/java/org/apache/commons/math/stat/clustering/KMeansPlusPlusClusterer.java,175
Math,58,src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java,121
Math,59,src/main/java/org/apache/commons/math/util/FastMath.java,3482
Math,63,src/main/java/org/apache/commons/math/util/MathUtils.java,417
Math,69,src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java,171
Math,70,src/main/java/org/apache/commons/math/analysis/solvers/BisectionSolver.java,72
Math,75,src/main/java/org/apache/commons/math/stat/Frequency.java,303
Math,80,src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java,1135
Math,82,src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java,82
Math,85,src/java/org/apache/commons/math/analysis/solvers/UnivariateRealSolverUtils.java,198
Math,94,src/java/org/apache/commons/math/util/MathUtils.java,412
Math,96,src/java/org/apache/commons/math/complex/Complex.java,258
Math,104,src/java/org/apache/commons/math/special/Gamma.java,37
Math,105,src/java/org/apache/commons/math/stat/regression/SimpleRegression.java,264
Mockito,5,src/org/mockito/internal/verification/VerificationOverTimeImpl.java,91
Mockito,8,src/org/mockito/internal/util/reflection/GenericMetadataSupport.java,79
Mockito,24,src/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,76
Mockito,26,src/org/mockito/internal/util/Primitives.java,66
Mockito,29,src/org/mockito/internal/matchers/Same.java,29
Mockito,34,src/org/mockito/internal/invocation/InvocationMatcher.java,106
Mockito,38,src/org/mockito/internal/verification/argumentmatching/ArgumentMatchingTool.java,48
Time,4,src/main/java/org/joda/time/Partial.java,464
Time,16,src/main/java/org/joda/time/format/DateTimeFormatter.java,709
Time,19,src/main/java/org/joda/time/DateTimeZone.java,900
